,Sport Identifier,Match Info,Outcome,Player Name,Player Stat
1287,sspz8,TOR 5 vs TB 2 - 4/15/23 3:07PM,o3o4E,Yusei Kikuchi,Higher  - 4.0 Strikeouts
1288,sspz8,BKN 101 @ PHI 121 - 4/15/23 1:10PM,o3o4E,Mikal Bridges,Higher  - 31.0 Points + Rebounds
1289,sspz8,CLE 97 vs NYK 101 - 4/15/23 6:10PM,o3o4E,Jarrett Allen,Higher  - 9.0 Rebounds
1290,sspz8,NYK 101 @ CLE 97 - 4/15/23 6:10PM,NT6cP,Julius Randle,Lower  - 8.0 Rebounds
1291,sspz8,ATL 99 @ BOS 112 - 4/15/23 3:40PM,,Saddiq Bey,Higher  - 4.0 Rebounds
1292,sspz8,CLE 97 vs NYK 101 - 4/15/23 6:10PM,o3o4E,Evan Mobley,Higher  - 8.0 Rebounds
1293,sspz8,ATL 99 @ BOS 112 - 4/15/23 3:40PM,NT6cP,Dejounte Murray,Lower  - 5.0 Rebounds
1294,sspz8,PHI 121 vs BKN 101 - 4/15/23 1:10PM,NT6cP,Joel Embiid,Higher  - 11.0 Rebounds
1295,sspz8,NYK 101 @ CLE 97 - 4/15/23 6:10PM,NT6cP,RJ Barrett,Higher  - 18.0 Points
1296,sspz8,SAC 126 vs GSW 123 - 4/15/23 8:40PM,NT6cP,De'Aaron Fox,Lower  - 27.0 Points
1297,sspz8,PHI 121 vs BKN 101 - 4/15/23 1:10PM,o3o4E,Tobias Harris,Higher  - 13.0 Points
1298,sspz8,CLE 97 vs NYK 101 - 4/15/23 6:10PM,o3o4E,Donovan Mitchell,Higher  - 30.0 Points
1299,sspz8,CLE 97 vs NYK 101 - 4/15/23 6:10PM,o3o4E,Evan Mobley,Lower  - 15.0 Points
1300,sspz8,BKN 101 @ PHI 121 - 4/15/23 1:10PM,NT6cP,Spencer Dinwiddie,Higher  - 30.0 Pts + Rebs + Asts
1301,sspz8,GSW 123 @ SAC 126 - 4/15/23 8:40PM,o3o4E,Jordan Poole,Lower  - 6.5 Rebounds + Assists
1302,sspz8,LAL 128 @ MEM 112 - 4/16/23 3:10PM,o3o4E,Rui Hachimura,Higher  - 14.0 Pts + Rebs + Asts
1303,sspz8,MCI 3 vs LEI 1 - 4/15/23 12:30PM,NT6cP,Ruben Dias,Higher  - 0.5 Shots Attempted
1304,sspz8,MCI 3 vs LEI 1 - 4/15/23 12:30PM,NT6cP,Rodri,Higher  - 1.5 Shots Attempted
1305,l6l_J,TOT 2 vs BOU 3 - 4/15/23 10:00AM,NT6cP,Pedro Porro,Higher  - 1.5 Shots Attempted
1306,sspz8,TOT 2 vs BOU 3 - 4/15/23 10:00AM,o3o4E,Dejan Kulusevski,Higher  - 1.5 Shots Attempted
1307,sspz8,TOT 2 vs BOU 3 - 4/15/23 10:00AM,o3o4E,Heung Min Son,Higher  - 2.5 Shots Attempted
1308,l6l_J,BOU 3 @ TOT 2 - 4/15/23 10:00AM,,Dango Ouattara,Higher  - 1.5 Shots Attempted
1309,sspz8,MCI 3 vs LEI 1 - 4/15/23 12:30PM,,Ilkay Gundogan,Higher  - 2.5 Shots Attempted
1310,sspz8,SD 2 vs MIL 11 - 4/14/23 9:40PM,NT6cP,Brandon Dixon,Higher  - 0.5 Hits
1311,sspz8,SEA 5 vs COL 3 - 4/14/23 10:10PM,NT6cP,Sam Haggerty,Higher  - 0.5 Hits
1312,sspz8,OAK 6 vs NYM 17 - 4/14/23 9:40PM,o3o4E,Brent Rooker,Higher  - 0.5 Hits
1313,sspz8,PHI 121 vs BKN 101 - 4/15/23 1:10PM,NT6cP,Joel Embiid,Higher  - 11.0 Rebounds
1314,sspz8,BKN 101 @ PHI 121 - 4/15/23 1:10PM,o3o4E,Royce O'Neale,Lower  - 5.0 Rebounds
1315,sspz8,BOS 112 vs ATL 99 - 4/15/23 3:40PM,NT6cP,Al Horford,Lower  - 6.0 Rebounds
1316,sspz8,PHI 121 vs BKN 101 - 4/15/23 1:10PM,NT6cP,De'Anthony Melton,Higher  - 8.0 Points
1317,sspz8,NYK 101 @ CLE 97 - 4/15/23 6:10PM,NT6cP,Mitchell Robinson,Higher  - 7.0 Points
1318,sspz8,GSW 123 @ SAC 126 - 4/15/23 8:40PM,o3o4E,Andrew Wiggins,Higher  - 11.0 Points
1319,sspz8,MIA 102 vs CHI 91 - 4/14/23 7:10PM,o3o4E,Jimmy Butler,Higher  - 26.5 Points
1320,sspz8,MIN 120 vs OKC 95 - 4/14/23 9:40PM,NT6cP,Kyle Anderson,Higher  - 12.0 Points
1321,sspz8,CHI 91 @ MIA 102 - 4/14/23 7:10PM,o3o4E,DeMar DeRozan,Higher  - 23.0 Points
1322,sspz8,LAL 128 @ MEM 112 - 4/16/23 3:10PM,NT6cP,LeBron James,Higher  - 6.0 Assists
1323,sspz8,PHX 110 vs LAC 115 - 4/16/23 8:10PM,o3o4E,Kevin Durant,Higher  - 4.0 Assists
1324,sspz8,PHX 110 vs LAC 115 - 4/16/23 8:10PM,NT6cP,Devin Booker,Higher  - 5.0 Assists
1325,sspz8,BRE 0 @ WLV 2 - 4/15/23 10:00AM,o3o4E,Ivan Toney,Higher  - 2.5 Shots Attempted
1326,sspz8,MIN 120 vs OKC 95 - 4/14/23 9:40PM,NT6cP,Anthony Edwards,Lower  - 5.0 Assists
1327,sspz8,CHI 91 @ MIA 102 - 4/14/23 7:10PM,NT6cP,Nikola Vucevic,Higher  - 1.5 Turnovers
1328,sspz8,NYY 3 vs MIN 4 - 4/14/23 7:05PM,NT6cP,Isiah Kiner-Falefa,Higher  - 0.5 Singles
1329,sspz8,CLE 4 @ WSH 3 - 4/14/23 7:05PM,NT6cP,Josh Bell,Higher  - 0.5 Singles
1330,sspz8,KC 3 vs ATL 10 - 4/14/23 8:10PM,o3o4E,Bobby Witt Jr.,Higher  - 0.5 Singles
1331,sspz8,MIA 5 vs ARI 1 - 4/14/23 6:40PM,NT6cP,Jean Segura,Higher  - 0.5 Singles
1332,sspz8,LAA 3 @ BOS 5 - 4/14/23 7:10PM,NT6cP,Mike Trout,Lower  - 1.5 Total Bases
1333,sspz8,COL 3 @ SEA 5 - 4/14/23 10:10PM,o3o4E,Charlie Blackmon,Higher  - 0.5 Singles
1334,sspz8,CLE 4 @ WSH 3 - 4/14/23 7:05PM,NT6cP,Josh Naylor,Higher  - 0.5 Singles
1335,sspz8,CWS 3 vs BAL 6 - 4/14/23 7:10PM,NT6cP,Luis Robert Jr.,Higher  - 0.5 Singles
1336,sspz8,DET 7 vs SF 5 - 4/14/23 6:40PM,o3o4E,Miguel Cabrera,Higher  - 0.5 Singles
1337,sspz8,CLE 4 @ WSH 3 - 4/14/23 7:05PM,NT6cP,Andrés Giménez,Higher  - 0.5 Singles
1338,sspz8,MCI 3 vs LEI 1 - 4/15/23 12:30PM,,Ilkay Gundogan,Higher  - 2.5 Shots Attempted
1339,sspz8,MCI 3 vs LEI 1 - 4/15/23 12:30PM,NT6cP,Kevin De Bruyne,Higher  - 2.5 Shots Attempted
1340,sspz8,MCI 3 vs LEI 1 - 4/15/23 12:30PM,NT6cP,Ruben Dias,Higher  - 0.5 Shots Attempted
1341,sspz8,MCI 3 vs LEI 1 - 4/15/23 12:30PM,NT6cP,Rodri,Higher  - 1.5 Shots Attempted
1342,sspz8,COL 4 vs WPG 2 - 4/13/23 8:04PM,o3o4E,Evan Rodrigues,Lower  - 2.5 Shots
1343,sspz8,CHI 4 vs PHI 5 - 4/13/23 8:34PM,o3o4E,Andreas Athanasiou,Higher  - 2.5 Shots
1344,sspz8,ANA 3 vs LA 5 - 4/13/23 10:04PM,,Troy Terry,Lower  - 3.0 Shots
1345,sspz8,DET 0 @ TB 5 - 4/13/23 7:04PM,o3o4E,David Perron,Lower  - 2.5 Shots
1346,sspz8,DET 0 @ TB 5 - 4/13/23 7:04PM,o3o4E,Lucas Raymond,Higher  - 1.5 Shots
1347,sspz8,WPG 2 @ COL 4 - 4/13/23 8:04PM,o3o4E,Kyle Connor,Lower  - 3.5 Shots
1348,sspz8,PHI 121 vs BKN 101 - 4/15/23 1:10PM,NT6cP,Joel Embiid,Higher  - 47.5 Pts + Rebs + Asts
1349,sspz8,PHI 121 vs BKN 101 - 4/15/23 1:10PM,o3o4E,P.J. Tucker,Higher  - 9.0 Pts + Rebs + Asts
1350,sspz8,LAL 128 @ MEM 112 - 4/16/23 3:10PM,NT6cP,LeBron James,Higher  - 6.0 Assists
1351,sspz8,OKC 95 @ MIN 120 - 4/14/23 9:40PM,o3o4E,Josh Giddey,Lower  - 7.0 Assists
1352,sspz8,BOS 112 vs ATL 99 - 4/15/23 3:40PM,o3o4E,Jayson Tatum,Higher  - 9.0 Rebounds
1353,sspz8,SAC 126 vs GSW 123 - 4/15/23 8:40PM,NT6cP,Keegan Murray,Higher  - 5.0 Rebounds
1354,sspz8,OKC 95 @ MIN 120 - 4/14/23 9:40PM,,Jaylin Williams,Lower  - 6.0 Rebounds
1355,sspz8,OKC 95 @ MIN 120 - 4/14/23 9:40PM,NT6cP,Lu Dort,Lower  - 6.0 Rebounds
1356,sspz8,PHI 121 vs BKN 101 - 4/15/23 1:10PM,o3o4E,P.J. Tucker,Higher  - 4.0 Rebounds
1357,sspz8,MIA 102 vs CHI 91 - 4/14/23 7:10PM,o3o4E,Bam Adebayo,Lower  - 19.0 Points
1358,sspz8,CHI 91 @ MIA 102 - 4/14/23 7:10PM,o3o4E,Patrick Beverley,Lower  - 6.0 Points
1359,sspz8,PHI 121 vs BKN 101 - 4/15/23 1:10PM,NT6cP,De'Anthony Melton,Higher  - 8.0 Points
1360,sspz8,CIN 6 vs PHI 2 - 4/13/23 6:40PM,o3o4E,Nick Lodolo,Higher  - 1.5 Walks Allowed
1361,sspz8,DET 0 @ TB 5 - 4/13/23 7:04PM,o3o4E,David Perron,Lower  - 2.5 Shots
1362,sspz8,COL 4 vs WPG 2 - 4/13/23 8:04PM,NT6cP,Nathan MacKinnon,Higher  - 0.5 Goals
1363,sspz8,NYY 2 vs MIN 11 - 4/13/23 7:05PM,o3o4E,Anthony Volpe,Higher  - 0.5 Hits
1364,sspz8,STL 0 vs PIT 5 - 4/13/23 7:45PM,o3o4E,Brendan Donovan,Higher  - 0.5 Singles
1365,sspz8,PIT 5 @ STL 0 - 4/13/23 7:45PM,o3o4E,Jason Delay,Higher  - 0.5 Hits
1366,sspz8,CWS 1 @ MIN 3 - 4/12/23 1:10PM,o3o4E,Andrew Vaughn,Higher  - 0.5 Singles
1367,sspz8,MIL 3 @ ARI 7 - 4/12/23 3:40PM,NT6cP,Joey Wiemer,Higher  - 0.5 Hits
1368,sspz8,CHI 109 @ TOR 105 - 4/12/23 7:10PM,o3o4E,Patrick Williams,Higher  - 11.5 Pts + Rebs + Asts
1369,sspz8,CHC 2 vs SEA 5 - 4/12/23 2:20PM,NT6cP,Eric Hosmer,Higher  - 0.5 Singles
1370,sspz8,ATL 5 vs CIN 4 - 4/12/23 7:20PM,o3o4E,Ronald Acuña Jr.,Higher  - 1.5 Hits + Runs + RBIs
1371,sspz8,CIN 4 @ ATL 5 - 4/12/23 7:20PM,o3o4E,Tyler Stephenson,Higher  - 0.5 Hits
1372,sspz8,SEA 5 @ CHC 2 - 4/12/23 2:20PM,o3o4E,Julio Rodríguez,Higher  - 0.5 Singles
1373,sspz8,COL 4 vs STL 7 - 4/12/23 3:10PM,o3o4E,Charlie Blackmon,Higher  - 0.5 Singles
1374,sspz8,ATL 5 vs CIN 4 - 4/12/23 7:20PM,NT6cP,Marcell Ozuna,Higher  - 0.5 Hits
1375,sspz8,CIN 6 @ ATL 7 - 4/11/23 7:20PM,NT6cP,Jason Vosler,Higher  - 0.5 Hits
1376,sspz8,CHC 14 vs SEA 9 - 4/11/23 7:40PM,o3o4E,Dansby Swanson,Higher  - 0.5 Singles
1377,sspz8,LAL 108 vs MIN 102 - 4/11/23 10:10PM,o3o4E,Anthony Davis,Higher  - 38.5 Points + Rebounds
1378,sspz8,CWS 3 @ MIN 4 - 4/11/23 7:40PM,NT6cP,Jake Burger,Higher  - 0.5 Hits
1379,sspz8,MIN 102 @ LAL 108 - 4/11/23 10:10PM,NT6cP,Karl-Anthony Towns,Higher  - 2.5 Turnovers
1380,sspz8,LAL 108 vs MIN 102 - 4/11/23 10:10PM,o3o4E,Anthony Davis,Higher  - 27.5 Points + Assists
1381,sspz8,CIN 6 @ ATL 7 - 4/11/23 7:20PM,NT6cP,Tyler Stephenson,Higher  - 0.5 Singles
1382,sspz8,MIN 4 vs CWS 3 - 4/11/23 7:40PM,o3o4E,Donovan Solano,Higher  - 0.5 Singles
1383,sspz8,STL 9 @ COL 6 - 4/11/23 8:40PM,o3o4E,Paul Goldschmidt,Higher  - 0.5 Singles
1384,sspz8,TB 7 vs BOS 2 - 4/11/23 6:40PM,NT6cP,Wander Franco,Higher  - 0.5 Singles
1385,sspz8,PHI 4 vs MIA 8 - 4/11/23 6:40PM,NT6cP,Trea Turner,Higher  - 0.5 Singles
1386,sspz8,ATL 116 @ MIA 105 - 4/11/23 7:40PM,o3o4E,Saddiq Bey,Higher  - 9.5 Points
1387,sspz8,CIN 6 @ ATL 7 - 4/11/23 7:20PM,NT6cP,Jason Vosler,Higher  - 0.5 Hits
1388,sspz8,LAA 2 vs WSH 0 - 4/11/23 9:38PM,o3o4E,Mike Trout,Lower  - 1.5 Total Bases
1389,sspz8,LAL 108 vs MIN 102 - 4/11/23 10:10PM,NT6cP,Rui Hachimura,Lower  - 0.5 3-Pointers Made
1390,sspz8,PHI 121 vs BKN 101 - 4/15/23 1:10PM,o3o4E,James Harden,Higher  - 9.5 Assists
1391,sspz8,LAL 108 vs MIN 102 - 4/11/23 10:10PM,NT6cP,Troy Brown,Higher  - 8.5 Pts + Rebs + Asts
1392,sspz8,MIN 102 @ LAL 108 - 4/11/23 10:10PM,NT6cP,Mike Conley,Lower  - 23.5 Pts + Rebs + Asts
1393,sspz8,CIN 6 @ ATL 7 - 4/11/23 7:20PM,NT6cP,Tyler Stephenson,Higher  - 0.5 Singles
1394,sspz8,SEA 9 @ CHC 14 - 4/11/23 7:40PM,NT6cP,Julio Rodríguez,Higher  - 0.5 Singles
1395,sspz8,OAK 8 @ BAL 12 - 4/11/23 6:35PM,o3o4E,Conner Capel,Higher  - 0.5 Hits
1396,sspz8,BOS 2 @ TB 7 - 4/11/23 6:40PM,o3o4E,Alex Verdugo,Higher  - 0.5 Singles
1397,sspz8,TB 7 vs BOS 2 - 4/11/23 6:40PM,,Harold Ramírez,Higher  - 0.5 Singles
1398,sspz8,OAK 8 @ BAL 12 - 4/11/23 6:35PM,,Aledmys Díaz,Higher  - 0.5 Singles
1399,sspz8,DET 3 @ TOR 9 - 4/11/23 7:07PM,,Zach McKinstry,Higher  - 0.5 Hits
1400,sspz8,PHI 4 vs CBJ 3 - 4/11/23 7:04PM,NT6cP,Kevin Hayes,Higher  - 0.5 Points
1401,sspz8,STL 9 @ COL 6 - 4/11/23 8:40PM,o3o4E,Nolan Arenado,Higher  - 0.5 Singles
1402,sspz8,PHI 4 vs MIA 8 - 4/11/23 6:40PM,NT6cP,Edmundo Sosa,Higher  - 0.5 Hits
1403,sspz8,DET 3 @ TOR 9 - 4/11/23 7:07PM,o3o4E,Nick Maton,Higher  - 0.5 Hits
1404,sspz8,STL 9 @ COL 6 - 4/11/23 8:40PM,NT6cP,Willson Contreras,Higher  - 0.5 Singles
1405,sspz8,OAK 8 @ BAL 12 - 4/11/23 6:35PM,o3o4E,Ryan Noda,Higher  - 0.5 Hits
1406,sspz8,TEX 8 vs KC 5 - 4/11/23 8:05PM,,Robbie Grossman,Higher  - 0.5 Hits
1407,sspz8,STL 9 @ COL 6 - 4/11/23 8:40PM,o3o4E,Jordan Walker,Higher  - 0.5 Singles
1408,sspz8,TEX 11 vs KC 2 - 4/10/23 8:05PM,NT6cP,Corey Seager,Lower  - 1.5 Total Bases
1409,sspz8,MIA 105 vs ATL 116 - 4/11/23 7:40PM,o3o4E,Kevin Love,Lower  - 13.5 Pts + Rebs + Asts
1410,sspz8,MIA 105 vs ATL 116 - 4/11/23 7:40PM,o3o4E,Jimmy Butler,Higher  - 12.5 Rebounds + Assists
1411,sspz8,SEA 2 @ CHC 3 - 4/10/23 7:40PM,o3o4E,Cooper Hummel,Higher  - 0.5 Hits
1412,sspz8,STL 4 @ COL 7 - 4/10/23 8:40PM,NT6cP,Dylan Carlson,Higher  - 0.5 Singles
1413,sspz8,CHI 109 @ TOR 105 - 4/12/23 7:10PM,NT6cP,Patrick Beverley,Higher  - 12.5 Pts + Rebs + Asts
1414,sspz8,CHC 3 vs SEA 2 - 4/10/23 7:40PM,NT6cP,Yan Gomes,Higher  - 0.5 Hits
1415,sspz8,CHC 3 vs SEA 2 - 4/10/23 7:40PM,o3o4E,Dansby Swanson,Lower  - 1.5 Hits + Runs + RBIs
1416,sspz8,STL 4 @ COL 7 - 4/10/23 8:40PM,NT6cP,Willson Contreras,Higher  - 0.5 Singles
1417,sspz8,NYY 2 @ CLE 3 - 4/10/23 6:10PM,o3o4E,Aaron Judge,Lower  - 1.5 Total Bases
1418,sspz8,MIA 3 @ PHI 15 - 4/10/23 6:40PM,NT6cP,Jean Segura,Higher  - 0.5 Singles
1419,sspz8,SF 1 vs LAD 9 - 4/10/23 9:45PM,NT6cP,Thairo Estrada,Higher  - 0.5 Singles
1420,sspz8,SD 0 @ NYM 5 - 4/10/23 7:10PM,NT6cP,Trent Grisham,Higher  - 0.5 Hits
1421,sspz8,SD 0 @ NYM 5 - 4/10/23 7:10PM,NT6cP,Austin Nola,Higher  - 0.5 Hits
1422,sspz8,SEA 2 @ CHC 3 - 4/10/23 7:40PM,NT6cP,Ty France,Higher  - 0.5 Singles
1423,sspz8,MIN 3 vs CWS 4 - 4/10/23 2:10PM,o3o4E,Trevor Larnach,Higher  - 0.5 Hits
1424,sspz8,BAL 5 vs OAK 1 - 4/10/23 6:35PM,,Gunnar Henderson,Higher  - 0.5 Hits
1425,sspz8,CWS 4 @ MIN 3 - 4/10/23 2:10PM,o3o4E,Dylan Cease,Lower  - 7.5 Strikeouts
1426,sspz8,CIN 4 @ ATL 5 - 4/10/23 7:20PM,o3o4E,Wil Myers,Higher  - 0.5 Hits
1427,sspz8,BOS 0 @ TB 1 - 4/10/23 6:40PM,NT6cP,Connor Wong,Higher  - 0.5 Hits
1428,sspz8,ARI 3 vs MIL 0 - 4/10/23 9:40PM,o3o4E,Ketel Marte,Higher  - 0.5 Singles
1429,sspz8,SD 0 @ NYM 5 - 4/10/23 7:10PM,NT6cP,Austin Nola,Higher  - 0.5 Hits
1430,sspz8,STL 4 @ COL 7 - 4/10/23 8:40PM,o3o4E,Paul Goldschmidt,Higher  - 0.5 Singles
1431,sspz8,LAD 9 @ SF 1 - 4/10/23 9:45PM,,Miguel Rojas,Higher  - 0.5 Singles
1432,sspz8,PHI 15 vs MIA 3 - 4/10/23 6:40PM,,Edmundo Sosa,Higher  - 0.5 Hits
1433,sspz8,OAK 1 @ BAL 5 - 4/10/23 6:35PM,NT6cP,Ryan Noda,Higher  - 0.5 Hits
1434,sspz8,TEX 11 vs KC 2 - 4/10/23 8:05PM,NT6cP,Josh H. Smith,Higher  - 0.5 Hits
1435,sspz8,OAK 1 @ BAL 5 - 4/10/23 6:35PM,o3o4E,Conner Capel,Higher  - 0.5 Hits
1436,sspz8,NYM 5 vs SD 0 - 4/10/23 7:10PM,NT6cP,Eduardo Escobar,Higher  - 0.5 Hits
1437,sspz8,WSH 6 @ LAA 4 - 4/10/23 9:38PM,o3o4E,CJ Abrams,Higher  - 0.5 Hits
1438,sspz8,CWS 4 @ MIN 3 - 4/10/23 2:10PM,o3o4E,Andrew Benintendi,Higher  - 0.5 Singles
1439,sspz8,OAK 1 @ BAL 5 - 4/10/23 6:35PM,NT6cP,Aledmys Díaz,Higher  - 0.5 Singles
1440,sspz8,KC 2 @ TEX 11 - 4/10/23 8:05PM,,Franmil Reyes,Higher  - 0.5 Hits
1441,sspz8,LAL 128 vs UTA 117 - 4/09/23 3:40PM,o3o4E,D'Angelo Russell,Lower  - 18.5 Points
1442,sspz8,LAL 128 vs UTA 117 - 4/09/23 3:40PM,o3o4E,Austin Reaves,Lower  - 21.5 Points + Assists
1443,sspz8,LAC 119 @ PHX 114 - 4/09/23 3:40PM,NT6cP,Kawhi Leonard,Lower  - 31.5 Points + Rebounds
1444,sspz8,LAD 6 @ ARI 11 - 4/09/23 4:10PM,NT6cP,Austin Barnes,Higher  - 0.5 Hits
1445,sspz8,COL 7 vs WSH 6 - 4/09/23 3:10PM,NT6cP,Charlie Blackmon,Higher  - 0.5 Runs
1446,sspz8,WSH 6 @ COL 7 - 4/09/23 3:10PM,NT6cP,CJ Abrams,Higher  - 0.5 Hits
1447,sspz8,NYM 2 vs MIA 7 - 4/09/23 1:40PM,o3o4E,Carlos Carrasco,Lower  - 5.5 Strikeouts
1448,sspz8,LAD 6 @ ARI 11 - 4/09/23 4:10PM,o3o4E,Mookie Betts,Lower  - 1.5 Total Bases
1449,sspz8,LAA 11 vs TOR 12 - 4/09/23 4:07PM,NT6cP,Mike Trout,Lower  - 1.5 Total Bases
1450,sspz8,PHI 134 @ BKN 105 - 4/09/23 1:10PM,o3o4E,Shake Milton,Higher  - 24.5 Points + Assists
1451,sspz8,MIA 7 @ NYM 2 - 4/09/23 1:40PM,o3o4E,Yuli Gurriel,Higher  - 0.5 Singles
1452,sspz8,MIL 6 vs STL 1 - 4/09/23 2:10PM,NT6cP,Joey Wiemer,Higher  - 0.5 Hits
1453,sspz8,BOS 4 @ DET 1 - 4/09/23 1:10PM,o3o4E,Triston Casas,Higher  - 0.5 Hits
1454,sspz8,NYM 2 vs MIA 7 - 4/09/23 1:40PM,o3o4E,Francisco Alvarez,Higher  - 0.5 Hits
1455,sspz8,MIA 7 @ NYM 2 - 4/09/23 1:40PM,NT6cP,Jean Segura,Higher  - 0.5 Singles
1456,sspz8,PHI 134 @ BKN 105 - 4/09/23 1:10PM,NT6cP,Jalen McDaniels,Higher  - 15.5 Points
1457,sspz8,MIN 1 vs HOU 5 - 4/09/23 2:10PM,NT6cP,Nick Gordon,Higher  - 0.5 Singles
1458,sspz8,TEX 8 @ CHC 2 - 4/09/23 2:20PM,o3o4E,Josh H. Smith,Higher  - 0.5 Hits
1459,sspz8,BOS 4 @ DET 1 - 4/09/23 1:10PM,o3o4E,Triston Casas,Higher  - 0.5 Hits
1460,sspz8,TEX 8 @ CHC 2 - 4/09/23 2:20PM,NT6cP,Nathaniel Lowe,Higher  - 0.5 Singles
1461,sspz8,WSH 6 @ COL 7 - 4/09/23 3:10PM,o3o4E,Jeimer Candelario,Higher  - 0.5 Singles
1462,sspz8,DET 1 vs BOS 4 - 4/09/23 1:10PM,NT6cP,Miguel Cabrera,Higher  - 0.5 Singles
1463,sspz8,MIN 1 vs HOU 5 - 4/09/23 2:10PM,NT6cP,Matt Wallner,Higher  - 0.5 Hits
1464,sspz8,KC 1 @ SF 3 - 4/09/23 4:05PM,,Edward Olivares,Higher  - 0.5 Singles
1465,sspz8,TB 11 vs OAK 0 - 4/09/23 1:10PM,o3o4E,Harold Ramírez,Higher  - 0.5 Singles
1466,sspz8,CWS 0 @ PIT 1 - 4/09/23 1:35PM,o3o4E,Romy González,Higher  - 0.5 Hits
1467,sspz8,WSH 6 @ COL 7 - 4/09/23 3:10PM,NT6cP,Keibert Ruiz,Higher  - 0.5 Singles
1468,sspz8,TEX 8 @ CHC 2 - 4/09/23 2:20PM,,Robbie Grossman,Higher  - 0.5 Hits
1469,sspz8,KC 1 @ SF 3 - 4/09/23 4:05PM,o3o4E,Vinnie Pasquantino,Higher  - 0.5 Singles
1470,sspz8,ARI 11 vs LAD 6 - 4/09/23 4:10PM,,Lourdes Gurriel Jr.,Higher  - 0.5 Singles
1471,sspz8,TB 11 vs OAK 0 - 4/09/23 1:10PM,o3o4E,Wander Franco,Higher  - 1.5 Hits + Runs + RBIs
1472,sspz8,CIN 6 @ PHI 4 - 4/09/23 1:05PM,NT6cP,Spencer Steer,Higher  - 0.5 Hits
1473,sspz8,KC 1 @ SF 3 - 4/09/23 4:05PM,,Edward Olivares,Higher  - 0.5 Singles
1474,sspz8,DET 1 vs BOS 4 - 4/09/23 1:10PM,NT6cP,Nick Maton,Higher  - 0.5 Hits
1475,sspz8,CWS 0 @ PIT 1 - 4/09/23 1:35PM,,Luis Robert Jr.,Higher  - 0.5 Singles
1476,sspz8,CIN 6 @ PHI 4 - 4/09/23 1:05PM,o3o4E,Jason Vosler,Higher  - 0.5 Hits
1477,sspz8,TOR 5 @ LAA 9 - 4/08/23 9:07PM,NT6cP,Bo Bichette,Lower  - 1.5 Total Bases
1478,sspz8,CRY 5 @ LEE 1 - 4/09/23 9:00AM,o3o4E,Odsonne Edouard,Higher  - 1.5 Shots Attempted
1479,sspz8,LIV 2 vs ARS 2 - 4/09/23 11:30AM,NT6cP,Cody Gakpo,Higher  - 1.5 Shots Attempted
1480,sspz8,CRY 5 @ LEE 1 - 4/09/23 9:00AM,o3o4E,Michael Olise,Higher  - 1.5 Shots Attempted
1481,sspz8,CRY 5 @ LEE 1 - 4/09/23 9:00AM,NT6cP,Eberechi Eze,Higher  - 1.5 Shots Attempted
1482,sspz8,TOR 5 @ LAA 9 - 4/08/23 9:07PM,NT6cP,Brandon Belt,Higher  - 0.5 Hits
1483,sspz8,ARS 2 @ LIV 2 - 4/09/23 11:30AM,NT6cP,Gabriel Jesus,Higher  - 2.5 Shots Attempted
1484,sspz8,ARS 2 @ LIV 2 - 4/09/23 11:30AM,NT6cP,Martin Ødegaard,Higher  - 1.5 Shots Attempted
1485,sspz8,LIV 2 vs ARS 2 - 4/09/23 11:30AM,NT6cP,Cody Gakpo,Higher  - 1.5 Shots Attempted
1486,sspz8,CRY 5 @ LEE 1 - 4/09/23 9:00AM,o3o4E,Odsonne Edouard,Higher  - 1.5 Shots Attempted
1487,sspz8,ARS 2 @ LIV 2 - 4/09/23 11:30AM,NT6cP,Gabriel Martinelli,Higher  - 1.5 Shots Attempted
1488,sspz8,ARS 2 @ LIV 2 - 4/09/23 11:30AM,o3o4E,Granit Xhaka,Higher  - 0.5 Shots Attempted
1489,sspz8,LAC 136 vs POR 125 - 4/08/23 4:10PM,NT6cP,Kawhi Leonard,Lower  - 36.5 Pts + Rebs + Asts
1490,sspz8,TEX 3 @ CHC 10 - 4/08/23 4:05PM,o3o4E,Martín Pérez,Higher  - 4.5 Strikeouts
1491,sspz8,CLE 2 vs SEA 3 - 4/08/23 6:10PM,NT6cP,Cal Quantrill,Higher  - 4.0 Strikeouts
1492,sspz8,KC 6 @ SF 5 - 4/08/23 4:05PM,o3o4E,Salvador Perez,Lower  - 0.5 Singles
1493,sspz8,NYR 4 @ CBJ 0 - 4/08/23 7:04PM,NT6cP,Filip Chytil,Lower  - 2.5 Shots
1494,sspz8,BOS 14 @ DET 5 - 4/08/23 4:10PM,NT6cP,Masataka Yoshida,Higher  - 0.5 Singles
1495,sspz8,CHC 10 vs TEX 3 - 4/08/23 4:05PM,o3o4E,Patrick Wisdom,Higher  - 0.5 Hits
1496,sspz8,CWS 11 @ PIT 5 - 4/08/23 6:35PM,o3o4E,Andrew Benintendi,Higher  - 0.5 Singles
1497,sspz8,LAA 9 vs TOR 5 - 4/08/23 9:07PM,o3o4E,Shohei Ohtani,Higher  - 1.5 Total Bases
1498,sspz8,CIN 2 @ PHI 3 - 4/08/23 4:05PM,o3o4E,Kevin Newman,Higher  - 0.5 Singles
1499,sspz8,NYM 5 vs MIA 2 - 4/08/23 4:10PM,NT6cP,Jeff McNeil,Higher  - 0.5 Singles
